user_id,study_day,daytime_use,prebed_use,postbed_use,sleep_qual
31,14,1.8683333333333332,0,0,4
31,15,-999,-999,-999,-999
31,16,1.3322222222222222,0.010833333333333334,0,4
31,17,-999,-999,-999,-999
31,18,4.921388888888889,0,0,4
31,19,2.646666666666667,0,0,4
31,20,1.7111111111111112,0,0,3
31,21,0.7330555555555556,0.14611111111111114,0.0038888888888888888,4
33,1,2.0141666666666667,0.8444444444444444,0.0030555555555555553,6
33,2,2.0172222222222222,0.35,1.826111111111111,6
33,3,2.725,0.21777777777777776,0,6
33,4,4.144444444444444,0.55,1.0463888888888888,6
33,5,-999,-999,-999,-999
33,6,-999,-999,-999,-999
33,7,-999,-999,-999,-999
33,8,-999,-999,-999,-999
33,9,2.6719444444444442,0.0025,0.8536111111111111,6
33,10,1.3941666666666668,0.21694444444444447,0.5313888888888889,6
33,11,3.385277777777778,0.5386111111111112,0.538888888888889,6
33,12,3.4219444444444442,0.3213888888888889,0.5275,7
33,13,1.2908333333333333,0.185,0.6680555555555556,5
33,14,0.5802777777777778,0.6855555555555556,0.35083333333333333,7
33,15,-999,-999,-999,-999
33,16,1.1972222222222222,0,0.8894444444444445,6
33,17,4.326388888888888,0.07666666666666666,0.6841666666666666,7
33,18,2.838611111111111,0.10555555555555556,0.011944444444444445,6
33,19,-999,-999,-999,-999
33,20,-999,-999,-999,-999
33,21,-999,-999,-999,-999
36,1,2.3655555555555554,0.6258333333333332,0.15472222222222223,5
36,2,6.745833333333334,1,0.105,7
36,3,6.390277777777778,1,0.030000000000000002,7
36,4,6.366666666666666,1,0.445,6
36,5,8.578055555555554,0.7961111111111111,0.33111111111111113,6
36,6,8.9094444444444445,1,0.2138888888888889,7
36,7,7.581944444444445,0.8847222222222223,0,7
36,8,7.885277777777778,1,0.1338888888888889,7
36,9,9.000277777777777,0.8038888888888889,0.24583333333333332,6
36,10,5.4975000000000005,0,2.2744444444444443,7
36,11,3.498888888888889,0.47555555555555556,1.8305555555555555,5
36,12,-999,-999,-999,-999
36,13,-999,-999,-999,-999
36,14,5.067222222222223,0.9616666666666667,0.056666666666666664,6
36,15,-999,-999,-999,-999
36,16,6.182777777777777,0.7477777777777778,0.10333333333333333,7
36,17,8.535277777777777,1,0.041666666666666664,7
36,18,8.741944444444444,1,0.3983333333333333,7
36,19,-999,-999,-999,-999
36,20,-999,-999,-999,-999
36,21,3.2544444444444447,1,0.0077777777777777776,7
37,1,5.190555555555556,0.2758333333333333,0.12055555555555555,7
37,2,-999,-999,-999,-999
37,3,2.6925000000000003,0.08,0,7
37,4,-999,-999,-999,-999
37,5,-999,-999,-999,-999
37,6,-999,-999,-999,-999
37,7,3.8800000000000003,1,0.21777777777777776,3
37,8,-999,-999,-999,-999
37,9,6.603888888888889,0.8747222222222223,0.2002777777777778,6
37,10,6.130833333333333,0.8875,0,4
37,11,-999,-999,-999,-999
37,12,-999,-999,-999,-999
37,13,-999,-999,-999,-999
37,14,-999,-999,-999,-999
37,15,-999,-999,-999,-999
37,16,5.27,0.9944444444444444,0.050555555555555555,7
37,17,5.668333333333334,1,0.9288888888888889,5
37,18,-999,-999,-999,-999
37,19,-999,-999,-999,-999
37,20,-999,-999,-999,-999
37,21,-999,-999,-999,-999
40,1,9.068055555555556,0.20416666666666666,0,6
40,2,4.860833333333333,0.9700000000000001,0.10527777777777778,4
40,3,11.839166666666667,0.22416666666666665,0,4
40,4,9.356111111111112,0.10277777777777779,0,5
40,5,7.648055555555556,0.9197222222222222,1.6841666666666666,6
40,6,9.518055555555556,0.46888888888888886,0.4738888888888889,6
40,7,6.786388888888889,0.9733333333333333,0.14833333333333334,6
40,8,2.4969444444444444,0.8141666666666667,0.01138888888888889,5
40,9,9.587777777777777,0.4402777777777778,2.038333333333333,5
40,10,-999,-999,-999,-999
40,11,10.116388888888888,0.1825,0,5
40,12,-999,-999,-999,-999
40,13,5.088333333333334,0.37694444444444447,1.0880555555555556,4
40,14,7.743888888888889,0.1627777777777778,1.3916666666666666,3
40,15,4.765277777777778,0.8411111111111111,0.08472222222222221,6
40,16,7.677222222222222,0.3063888888888889,0.625,6
40,17,8.901666666666667,0.7741666666666667,0.015277777777777777,5
40,18,7.2316666666666665,0.7825000000000001,0.04388888888888889,4
40,19,-999,-999,-999,-999
40,20,6.4175,0.31611111111111106,0,4
40,21,5.326666666666667,0.34805555555555556,1.0138888888888888,4
41,1,-999,-999,-999,-999
41,2,-999,-999,-999,-999
41,3,-999,-999,-999,-999
41,4,-999,-999,-999,-999
41,5,-999,-999,-999,-999
41,6,7.898888888888889,1,1.3425,6
41,7,-999,-999,-999,-999
41,8,-999,-999,-999,-999
41,9,-999,-999,-999,-999
41,10,-999,-999,-999,-999
41,11,-999,-999,-999,-999
41,12,-999,-999,-999,-999
41,13,-999,-999,-999,-999
41,14,-999,-999,-999,-999
41,15,-999,-999,-999,-999
41,16,-999,-999,-999,-999
41,17,-999,-999,-999,-999
41,18,-999,-999,-999,-999
41,19,-999,-999,-999,-999
41,20,2.9161111111111113,0,1.1180555555555556,6
41,21,-999,-999,-999,-999
46,1,-999,-999,-999,-999
46,2,-999,-999,-999,-999
46,3,0.01138888888888889,0.17805555555555555,0,4
46,4,-999,-999,-999,-999
46,5,-999,-999,-999,-999
46,6,-999,-999,-999,-999
46,7,-999,-999,-999,-999
46,8,-999,-999,-999,-999
46,9,-999,-999,-999,-999
46,10,1.9558333333333333,0,0,6
46,11,1.5380555555555555,0,0,7
46,12,-999,-999,-999,-999
46,13,-999,-999,-999,-999
46,14,-999,-999,-999,-999
46,15,-999,-999,-999,-999
46,16,-999,-999,-999,-999
46,17,-999,-999,-999,-999
46,18,-999,-999,-999,-999
46,19,-999,-999,-999,-999
46,20,-999,-999,-999,-999
46,21,-999,-999,-999,-999
47,1,-999,-999,-999,-999
47,2,-999,-999,-999,-999
47,3,9.064722222222223,0.9588888888888889,0,6
47,4,8.575277777777778,0.2536111111111111,0,6
47,5,6.883055555555556,0.40805555555555556,1.311388888888889,6
47,6,-999,-999,-999,-999
47,7,5.364444444444445,0.9811111111111112,0.24888888888888888,5
47,8,-999,-999,-999,-999
47,9,7.21611111111111,0.8030555555555555,0.043055555555555555,6
47,10,6.838888888888889,0.8105555555555556,0.0022222222222222222,6
47,11,7.986944444444444,0.9133333333333333,0,5
47,12,-999,-999,-999,-999
47,13,-999,-999,-999,-999
47,14,2.683333333333333,0.9547222222222221,0.13722222222222222,6
47,15,-999,-999,-999,-999
47,16,7.687777777777778,0.6991666666666667,0,6
47,17,8.099166666666667,0.7861111111111111,0.1861111111111111,6
47,18,8.379166666666666,0.32305555555555554,0,6
47,19,-999,-999,-999,-999
47,20,4.927777777777778,0.5436111111111112,1.9108333333333334,7
47,21,5.023611111111111,0.9277777777777777,0.014166666666666666,5
51,1,2.8769444444444447,0.15083333333333335,0,5
51,2,2.288888888888889,0.004722222222222222,0,6
51,3,1.6622222222222223,0.4852777777777778,0.03916666666666667,6
51,4,2.912777777777778,0,0.013333333333333334,6
51,5,2.2222222222222223,0,0.03222222222222222,6
51,6,1.4702777777777778,0,0.06083333333333333,6
51,7,1.5741666666666667,0,0.13027777777777777,6
51,8,2.5075,0.12944444444444445,0.013333333333333334,6
51,9,2.7022222222222223,0.145,0,6
51,10,1.1797222222222221,0.01611111111111111,0.05611111111111111,5
51,11,2.305555555555556,0.4597222222222222,0.025833333333333333,5
51,12,2.075,0.15,0.02277777777777778,6
51,13,3.3041666666666667,0,0.6402777777777777,7
51,14,2.1194444444444445,0.0325,0.025555555555555557,5
51,15,2.2030555555555558,0.021944444444444444,0.006666666666666667,5
51,16,3.243888888888889,0.2802777777777778,0,6
51,17,-999,-999,-999,-999
51,18,-999,-999,-999,-999
51,19,2.238888888888889,0.024444444444444442,0,6
51,20,-999,-999,-999,-999
51,21,1.831388888888889,0.33055555555555555,0,7
53,1,-999,-999,-999,-999
53,2,-999,-999,-999,-999
53,3,-999,-999,-999,-999
53,4,-999,-999,-999,-999
53,5,-999,-999,-999,-999
53,6,-999,-999,-999,-999
53,7,-999,-999,-999,-999
53,8,-999,-999,-999,-999
53,9,-999,-999,-999,-999
53,10,1.8900000000000001,0.31777777777777777,0.08555555555555557,6
53,11,-999,-999,-999,-999
53,12,-999,-999,-999,-999
53,13,-999,-999,-999,-999
53,14,-999,-999,-999,-999
53,15,-999,-999,-999,-999
53,16,-999,-999,-999,-999
53,17,7.356944444444445,0.925,0.17583333333333334,6
53,18,4.013333333333334,0.9111111111111111,0.060000000000000005,6
53,19,-999,-999,-999,-999
53,20,2.9530555555555558,0.1513888888888889,0.7416666666666667,6
53,21,-999,-999,-999,-999
55,1,2.167777777777778,0.12305555555555556,0,6
55,2,5.4413888888888895,0.5713888888888888,0,6
55,3,9.476666666666667,0.5888888888888889,0,5
55,4,8.693888888888889,0.5525,0,6
55,5,8.008611111111112,0,0.13972222222222222,6
55,6,-999,-999,-999,-999
55,7,5.116388888888889,0.6244444444444445,0.014166666666666666,7
55,8,7.435833333333333,0.06305555555555556,0.048888888888888885,6
55,9,6.225555555555556,0.2002777777777778,0.04527777777777778,6
55,10,7.395,0.11916666666666667,0.6108333333333333,5
55,11,10.226666666666667,0.7597222222222223,0,6
55,12,-999,-999,-999,-999
55,13,3.6955555555555555,0.04388888888888889,0.010277777777777778,6
55,14,1.2205555555555556,0.5363888888888888,0,6
55,15,6.588333333333334,0.11194444444444444,0.0016666666666666668,7
55,16,6.98,0.15416666666666667,0.19583333333333333,6
55,17,8.235277777777778,0.3972222222222222,0,6
55,18,8.7375,0.46555555555555556,0.5966666666666666,6
55,19,-999,-999,-999,-999
55,20,4.677222222222222,0,0,6
55,21,2.1191666666666666,0.7258333333333333,0.14194444444444446,7
56,1,7.8502777777777775,0.5622222222222223,0.01,5
56,2,10.99638888888889,0.2227777777777778,0.6672222222222222,4
56,3,-999,-999,-999,-999
56,4,6.0649999999999995,0.30944444444444447,0.5377777777777778,4
56,5,-999,-999,-999,-999
56,6,5.461111111111111,0.0475,1.8486111111111112,5
56,7,-999,-999,-999,-999
56,8,4.430833333333334,0.5466666666666666,0.10416666666666667,5
56,9,10.821944444444446,1,1.0594444444444444,4
56,10,-999,-999,-999,-999
56,11,5.276111111111111,0.48194444444444445,1.8711111111111112,5
56,12,-999,-999,-999,-999
56,13,3.2441666666666666,0,0,4
56,14,-999,-999,-999,-999
56,15,4.743333333333334,0.36916666666666664,0.1502777777777778,5
56,16,7.511111111111111,0.8211111111111111,3.2577777777777777,4
56,17,6.313055555555556,0.09972222222222223,1.3772222222222223,4
56,18,6.750277777777778,1,1.5174999999999998,4
56,19,-999,-999,-999,-999
56,20,-999,-999,-999,-999
56,21,-999,-999,-999,-999
57,1,3.3466666666666667,0.11777777777777777,3.1791666666666667,4
57,2,-999,-999,-999,-999
57,3,3.3780555555555556,0.8375,0.6002777777777778,6
57,4,3.6469444444444443,0.13972222222222222,0,7
57,5,-999,-999,-999,-999
57,6,3.662777777777778,0.22166666666666668,0,5
57,7,7.761666666666667,0.7619444444444444,0.09944444444444445,6
57,8,6.383888888888889,0.2338888888888889,0.23083333333333333,6
57,9,3.979444444444445,0.6044444444444445,4.405555555555555,6
57,10,6.235833333333333,0.0125,0,7
57,11,5.92,0.5752777777777778,0.3819444444444445,4
57,12,-999,-999,-999,-999
57,13,-999,-999,-999,-999
57,14,6.222777777777778,0.6252777777777777,2.2980555555555555,3
57,15,-999,-999,-999,-999
57,16,-999,-999,-999,-999
57,17,6.618888888888889,0.9055555555555556,0.3413888888888889,6
57,18,-999,-999,-999,-999
57,19,-999,-999,-999,-999
57,20,-999,-999,-999,-999
57,21,-999,-999,-999,-999
61,1,4.405555555555555,0.976388888888889,0,5
61,2,3.6816666666666666,0.08805555555555555,0,5
61,3,-999,-999,-999,-999
61,4,2.912222222222222,0.32,0.0038888888888888888,3
61,5,-999,-999,-999,-999
61,6,-999,-999,-999,-999
61,7,-999,-999,-999,-999
61,8,-999,-999,-999,-999
61,9,-999,-999,-999,-999
61,10,-999,-999,-999,-999
61,11,-999,-999,-999,-999
61,12,-999,-999,-999,-999
61,13,-999,-999,-999,-999
61,14,-999,-999,-999,-999
61,15,-999,-999,-999,-999
61,16,-999,-999,-999,-999
61,17,-999,-999,-999,-999
61,18,-999,-999,-999,-999
61,19,-999,-999,-999,-999
61,20,-999,-999,-999,-999
61,21,-999,-999,-999,-999
62,1,-999,-999,-999,-999
62,2,-999,-999,-999,-999
62,3,-999,-999,-999,-999
62,4,-999,-999,-999,-999
62,5,-999,-999,-999,-999
62,6,-999,-999,-999,-999
62,7,1.761388888888889,0,0,7
62,8,-999,-999,-999,-999
62,9,-999,-999,-999,-999
62,10,-999,-999,-999,-999
62,11,-999,-999,-999,-999
62,12,8.29,0.5425,0,7
62,13,-999,-999,-999,-999
62,14,-999,-999,-999,-999
62,15,-999,-999,-999,-999
62,16,-999,-999,-999,-999
62,17,-999,-999,-999,-999
62,18,-999,-999,-999,-999
62,19,-999,-999,-999,-999
62,20,-999,-999,-999,-999
62,21,-999,-999,-999,-999
63,1,2.511111111111111,0.11277777777777778,0.5061111111111111,7
63,2,3.1172222222222223,0.3783333333333333,0.7197222222222222,7
63,3,5.293611111111111,0.037222222222222226,0,7
63,4,4.014722222222222,0.515,0.5202777777777777,7
63,5,-999,-999,-999,-999
63,6,0.48333333333333334,0.0875,0.9302777777777779,7
63,7,3.208055555555555,0.11027777777777777,0,7
63,8,6.927499999999999,0.10361111111111111,0.035833333333333335,7
63,9,3.6930555555555555,0.22694444444444445,0.7538888888888889,7
63,10,5.166388888888889,0.25166666666666665,0.16583333333333333,7
63,11,-999,-999,-999,-999
63,12,5.305000000000001,0.03888888888888889,0.42388888888888887,7
63,13,2.975277777777778,0.5488888888888889,1.3522222222222224,7
63,14,4.396111111111111,0.041944444444444444,0.42250000000000004,7
63,15,-999,-999,-999,-999
63,16,4.360555555555555,0.0022222222222222222,0.26333333333333336,7
63,17,3.9775,0.2477777777777778,0.5508333333333333,7
63,18,2.9719444444444445,0.2869444444444444,0.3136111111111111,7
63,19,4.696944444444444,0.25055555555555553,0.3522222222222222,7
63,20,1.7977777777777777,0.03666666666666667,1.2461111111111112,7
63,21,1.3830555555555555,0.034166666666666665,0.21305555555555555,7
65,1,8.015555555555556,0.7966666666666666,2.575277777777778,3
65,2,10.534722222222223,0.28833333333333333,0.8688888888888889,7
65,3,10.214444444444444,0.8316666666666667,0.3397222222222222,7
65,4,11.360555555555555,0.24166666666666667,0.3494444444444444,7
65,5,9.105555555555556,0.005833333333333333,0,4
65,6,-999,-999,-999,-999
65,7,-999,-999,-999,-999
65,8,8.831944444444444,0.3827777777777778,6.348055555555556,7
65,9,12.988611111111112,0.6866666666666668,1.6130555555555555,7
65,10,9.721388888888889,0.6877777777777777,2.096111111111111,7
65,11,-999,-999,-999,-999
65,12,7.164444444444444,0.11555555555555556,0.06055555555555556,7
65,13,3.3891666666666667,0.048888888888888885,0,7
